"portcode","name","unctad","netpascode","ets","ishistorical","isactive","additionaldata","rankorder"
"INTIDN","TIDEN",NULL,NULL,NULL,False,True,NULL,0
"NLTIEL","TIEL",NULL,NULL,NULL,False,True,NULL,0
"VNTNGN","TIEN GIANG","VNTNG",NULL,NULL,False,True,NULL,0
"VNTISA","TIEN SA",NULL,NULL,NULL,False,True,NULL,0
"CNTSN","TIENTSIN","CNTSN",NULL,NULL,False,True,NULL,0
"CNBHT","TIESHAN","CNBHT",NULL,NULL,False,True,NULL,1
"CATIGH","TIGNISH",NULL,NULL,NULL,False,True,NULL,0
"MXTIJ","TIJUANA","MXTIJ",NULL,NULL,False,True,NULL,0
"CMTKC","TIKO","CMTKC",NULL,NULL,False,True,NULL,0
"RUIKS","TIKSI","RUIKS",NULL,NULL,False,True,NULL,0
"IDTILA","TILAMUTA",NULL,NULL,NULL,False,True,NULL,0
"NLTILG","TILBURG",NULL,NULL,NULL,False,True,NULL,0
"GRTIL","TILBURY","GBTIL",NULL,NULL,False,True,NULL,259
"GBTIGT","TILBURY GRAIN TERMINAL - THAMES","GBTIG",NULL,NULL,False,True,NULL,0
"RUTILI","TILICHIKI",NULL,NULL,NULL,False,True,NULL,0
"GRTIL","TILOS IS.","GRTIL",NULL,NULL,False,True,NULL,0
"CATICE","TILT COVE",NULL,NULL,NULL,False,True,NULL,0
"NZTIU","TIMARU","NZTIU",NULL,NULL,False,True,NULL,21
"ARTMBS","TIMBUES","ARTMB",NULL,NULL,False,True,NULL,1
"IDTIMA","TIMIKA",NULL,NULL,NULL,False,True,NULL,0
"NGTIN","TIN CAN ISLAND","NGTIN",NULL,NULL,False,True,NULL,3
"CNTIHI","TING HAI",NULL,NULL,NULL,False,True,NULL,0
"NOTIN","TINGVOLL","NOTIN",NULL,NULL,False,True,NULL,0
"MPTINN","TINIAN",NULL,NULL,NULL,False,True,NULL,1
"GRTIN","TINOS","GRTIN",NULL,NULL,False,True,NULL,0
"MYTOD","TIOMAN MALAYA","MYTOD",NULL,NULL,False,True,NULL,0
"ALTIRA","TIRANA",NULL,NULL,NULL,False,True,NULL,0
"TRTIRU","TIREBOLU",NULL,NULL,NULL,False,True,NULL,0
"INTIRR","TIRUCHCHENDUR",NULL,NULL,NULL,False,True,NULL,0
"INTIRR","TIRUCHENDIR","INTIR",NULL,NULL,False,True,NULL,0
"INTYR","TIRUKKADAYYUR","INTYR",NULL,NULL,False,True,NULL,0
"BETIS","TISSELT","BETIS",NULL,NULL,False,True,NULL,1
"YUTIVT","TIVAT",NULL,NULL,NULL,False,True,NULL,0
"USTIV","TIVERTON","USTIV",NULL,NULL,False,True,NULL,0
"IDTJWG","TJ WANGI","IDTJW",NULL,NULL,False,True,NULL,0
"IDTBRK","TJ. BERAKIT","IDTBR",NULL,NULL,False,True,NULL,0
"NOTBO","TJELDBERGODDEN","NOTBO",NULL,NULL,False,True,NULL,101
"NOTJED","TJELDSUND",NULL,NULL,NULL,False,True,NULL,3
NULL,"TJELDSUND BRIDGE (RP)",NULL,NULL,NULL,False,True,NULL,0
"IDTJI","TJILATJAP","IDTJI",NULL,NULL,False,True,NULL,0
"IDCBN","TJIREBON","IDCBN",NULL,NULL,False,True,NULL,0
"NOTJOA","TJOTTA",NULL,NULL,NULL,False,True,NULL,0
"MGTMM","TOAMASINA","MGTMM",NULL,NULL,False,True,NULL,9
"FRTOAU","TOAU",NULL,NULL,NULL,False,True,NULL,0
"JPTOB","TOBA","JPTOB",NULL,NULL,False,True,NULL,0
"JPTBT","TOBATA","JPTBT",NULL,NULL,False,True,NULL,11
"IDTBO","TOBELO","IDTBO",NULL,NULL,False,True,NULL,0
"CATOBY","TOBERMORY (CA)",NULL,NULL,NULL,False,True,NULL,0
"GBTOB","TOBERMORY (UK)","GBTOB",NULL,NULL,False,True,NULL,1
"PWTOBI","TOBI",NULL,NULL,NULL,False,True,NULL,0
"IDTOBI","TOBOALI",NULL,NULL,NULL,False,True,NULL,0
"IDTOBL","TOBOLI",NULL,NULL,NULL,False,True,NULL,0
"PHTOB","TOBOSO","PHTOB",NULL,NULL,False,True,NULL,0
"LYTOB","TOBRUK","LYTOB",NULL,NULL,False,True,NULL,4
"BRTOCS","TOCANTINOPOLIS",NULL,NULL,NULL,False,True,NULL,0
"JPTGI","Tochigi","JPTGI",NULL,NULL,False,True,NULL,0
"CLTOQ","TOCOPILLA","CLTOQ",NULL,NULL,False,True,NULL,35
"USTODD","TODD",NULL,NULL,NULL,False,True,NULL,0
"NOTOF","TOFTE","NOTOF",NULL,NULL,False,True,NULL,69
"USTOGK","TOGIAK",NULL,NULL,NULL,False,True,NULL,0
"MYTKBL","TOK BALI","MYTKB",NULL,NULL,False,True,NULL,0
"JPTOK","TOKACHI","JPTOK",NULL,NULL,False,True,NULL,19
"JPTOKA","TOKAI (AICHI)",NULL,NULL,NULL,False,True,NULL,0
"JPTOKI","TOKAI (IBARAKI)",NULL,NULL,NULL,False,True,NULL,0
"JPTOIS","TOKARA IS.",NULL,NULL,NULL,False,True,NULL,0
"NZTOKU","TOKOMARU",NULL,NULL,NULL,False,True,NULL,0
"USTOBY","TOKSOOK BAY",NULL,NULL,NULL,False,True,NULL,0
"JPTKS","TOKUSHIMA","JPTKS",NULL,NULL,False,True,NULL,5
"JPTKY","TOKUYAMA","JPTKY",NULL,NULL,False,True,NULL,63
"JPOGA","TOKYO","JPOGA",NULL,NULL,False,True,NULL,33
"RUTTI","TOL'YATTI","RUTTI",NULL,NULL,False,True,NULL,0
"MGFTU","TOLAGNARO","MGFTU",NULL,NULL,False,True,NULL,0
"IDTOLA","TOLALA","IDTOL",NULL,NULL,False,True,NULL,0
"MGFTU","TOLANARO","MGFTU",NULL,NULL,False,True,NULL,0
"IDTALU","TOLAU","IDTAL",NULL,NULL,False,True,NULL,0
"PHTLD","TOLEDO","PHTLD",NULL,NULL,False,True,NULL,0
"USTOL","TOLEDO (OHIO)","USTOL",NULL,NULL,False,True,NULL,19
"USTOLD","TOLEDO (OREGON)",NULL,NULL,NULL,False,True,NULL,0
"PHSNG","TOLEDO (PH)","PHSNG",NULL,NULL,False,True,NULL,0
"USTQD","TOLEDO (USA)","USTQD",NULL,NULL,False,True,NULL,2
"MGTLE","TOLIARA","MGTLE",NULL,NULL,False,True,NULL,1
"IDTLI","TOLITOLI","IDTLI",NULL,NULL,False,True,NULL,0
"FITOK","TOLKIS","FITOK",NULL,NULL,False,True,NULL,0
"FITOK","TOLKKINEN","FITOK",NULL,NULL,False,True,NULL,49
"PLTOLO","TOLKMICKO",NULL,NULL,NULL,False,True,NULL,0
"ITPPT","TOLLE","ITPPT",NULL,NULL,False,True,NULL,0
"GBTOL","TOLLESBURY","GBTOL",NULL,NULL,False,True,NULL,0
"PHTLG","TOLONG","PHTLG",NULL,NULL,False,True,NULL,0
"PHTLSA","TOLOSA",NULL,NULL,NULL,False,True,NULL,0
"CACOID","TOLSMAVILLE","CACOI",NULL,NULL,False,True,NULL,0
"COTLU","TOLU","COTLU",NULL,NULL,False,True,NULL,81
"RUTTI","TOLYATTI","RUTTI",NULL,NULL,False,True,NULL,0
"JPTMK","TOMAKOMAI","JPTMK",NULL,NULL,False,True,NULL,32
"RUTOMI","TOMARI",NULL,NULL,NULL,False,True,NULL,0
"AOTOMA","TOMBUA",NULL,NULL,NULL,False,True,NULL,0
"CLTOM","TOME","CLTOM",NULL,NULL,False,True,NULL,0
"FMTOHR","TOMIL HARBOUR",NULL,NULL,NULL,False,True,NULL,0
"IDTOMI","TOMINI","IDTOM",NULL,NULL,False,True,NULL,0
"JPTOMA","TOMIOKA",NULL,NULL,NULL,False,True,NULL,0
"CATOAM","TOMMY'S ARM",NULL,NULL,NULL,False,True,NULL,0
"JPTOMO","TOMO",NULL,NULL,NULL,False,True,NULL,0
"JPTOPS","TOMOGASHIMA PILOT STATION",NULL,NULL,NULL,False,True,NULL,0
"IDTOMI","TOMONI",NULL,NULL,NULL,False,True,NULL,0
"JPTOMR","TOMOURA",NULL,NULL,NULL,False,True,NULL,0
"USTONA","TONAWANDA",NULL,NULL,NULL,False,True,NULL,0
"JPTND","TONDA","JPTND",NULL,NULL,False,True,NULL,2
"INTND","TONDI","INTND",NULL,NULL,False,True,NULL,0
"IRTONN","TONEKABON",NULL,NULL,NULL,False,True,NULL,0
"KRTYG","TONG YOUNG","KRTYG",NULL,NULL,False,True,NULL,0
"NZTOID","TONGAREVA ISLAND",NULL,NULL,NULL,False,True,NULL,0
"KRTGH","TONGHAE","KRTGH",NULL,NULL,False,True,NULL,0
"CNTOJ","TONGJIANG","CNTOJ",NULL,NULL,False,True,NULL,0
"CNTOL","TONGLING","CNTOL",NULL,NULL,False,True,NULL,0
"IDTNGF","TONGOFA","IDTNG",NULL,NULL,False,True,NULL,0
"KRTYG","Tongyeong","KRTYG",NULL,NULL,False,True,NULL,0
"KRTYG","TONGYOUNG","KRTYG",NULL,NULL,False,True,NULL,3
"CNTONO","TONINGTAO",NULL,NULL,NULL,False,True,NULL,0
"FRTON","TONNAY CHARANT","FRTON",NULL,NULL,False,True,NULL,0
"FRTON","TONNAY CHARENTE","FRTON",NULL,NULL,False,True,NULL,59
"FRTON","TONNAY-CHARENTE","FRTON",NULL,NULL,False,True,NULL,0
"DETOE","TONNING","DETOE",NULL,NULL,False,True,NULL,0
"PATONI","TONOSI",NULL,NULL,NULL,False,True,NULL,0
"NOTON","TONSBERG","NOTON",NULL,NULL,False,True,NULL,60
"NCTNTT","TONTOUTA","NCTNT",NULL,NULL,False,True,NULL,0
"MXTPB","TOPOLOBAMPO","MXTPB",NULL,NULL,False,True,NULL,112
"AUTOID","TOPPER ISLAND",NULL,NULL,NULL,False,True,NULL,0
"GBTHM","TOPSHAM","GBTHM",NULL,NULL,False,True,NULL,30
"EGTOR","TOR","EGTOR",NULL,NULL,False,True,NULL,0
"GBTOBA","TOR BAY",NULL,NULL,NULL,False,True,NULL,0
NULL,"Torbay/Paignton",NULL,NULL,NULL,False,True,NULL,0
"SETOE","TORE","SETOE",NULL,NULL,False,True,NULL,0
"SETOV","TOREKOV","SETOV",NULL,NULL,False,True,NULL,0
"JPTORI","TORI",NULL,NULL,NULL,False,True,NULL,0
"PGTRLS","TORLESSE IS.",NULL,NULL,NULL,False,True,NULL,0
"FITOR","TORNEA","FITOR",NULL,NULL,False,True,NULL,0
"FITOR","TORNIO","FITOR",NULL,NULL,False,True,NULL,278
"IDTRBL","TOROBULU",NULL,NULL,NULL,False,True,NULL,0
"CATOR","TORONTO","CATOR",NULL,NULL,False,True,NULL,9
"TRTGT","TOROS","TRTGT",NULL,NULL,False,True,NULL,0
"TRTGT","TOROS GUBRE","TRTGT",NULL,NULL,False,True,NULL,36
"GBTOR","TORQUAY","GBTOR",NULL,NULL,False,True,NULL,0
"ITTOA","TORRE ANNUNZIATA","ITTOA",NULL,NULL,False,True,NULL,12
"ESTORS","TORREMOLINAS",NULL,NULL,NULL,False,True,NULL,0
"ITPTO","TORRES","ITPTO",NULL,NULL,False,True,NULL,0
"VUTOID","TORRES ISLAND",NULL,NULL,NULL,False,True,NULL,0
NULL,"TORRES STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,21
"ESTOR","TORREVIEJA","ESTOR",NULL,NULL,False,True,NULL,110
"GBTORN","TORRIDON",NULL,NULL,NULL,False,True,NULL,0
"SETOA","TORSHALLA","SETOA",NULL,NULL,False,True,NULL,0
"FOTHO","TORSHAVN (FAROE IS)","FOTHO",NULL,NULL,False,True,NULL,140
"FOTHO","TORSHAVN (FAROE IS.)","FOTHO",NULL,NULL,False,True,NULL,0
"NOTOR","TORSKEN","NOTOR",NULL,NULL,False,True,NULL,0
"DKTMD","TORSMINDE","DKTMD",NULL,NULL,False,True,NULL,0
"NOTORG","TORSVAG",NULL,NULL,NULL,False,True,NULL,7
"VGTOV","TORTOLA","VGTOV",NULL,NULL,False,True,NULL,19
"PATOIS","TORTOLA IS. (PA)",NULL,NULL,NULL,False,True,NULL,0
"USTOHR","TORTUGA HARBOR",NULL,NULL,NULL,False,True,NULL,3
"IETOIS","TORY IS.",NULL,NULL,NULL,False,True,NULL,0
"JPTOSA","TOSA",NULL,NULL,NULL,False,True,NULL,0
"JPTSZ","TOSA-SHIMIZU","JPTSZ",NULL,NULL,False,True,NULL,0
"JPTSZ","TOSASHIMIZU","JPTSZ",NULL,NULL,False,True,NULL,0
"JPTSBP","TOSHIMA BAY PILOT STATION",NULL,NULL,NULL,False,True,NULL,0
"JPTTJ","TOTTORI","JPTTJ",NULL,NULL,False,True,NULL,1
"FRTLN","TOULON","FRTLN",NULL,NULL,False,True,NULL,15
NULL,"Toulouse",NULL,NULL,NULL,False,True,NULL,0
"VNTOU","TOURANE","VNTOU",NULL,NULL,False,True,NULL,0
"BETOUI","TOURNAI",NULL,NULL,NULL,False,True,NULL,0
"EGTOUM","TOUSSOUM",NULL,NULL,NULL,False,True,NULL,0
"NOTOV","TOVIK","NOTOV",NULL,NULL,False,True,NULL,4
"AUTSV","Townsville","AUTSV",NULL,NULL,False,True,NULL,0
"JPFSK","TOYAMA","JPFSK",NULL,NULL,False,True,NULL,33
"JPTOS","TOYAMA SHINKO","JPTOS",NULL,NULL,False,True,NULL,1
"JPTOS","TOYAMASHINKO","JPTOS",NULL,NULL,False,True,NULL,0
"JPTOYO","TOYO",NULL,NULL,NULL,False,True,NULL,0
"JPTHS","Toyohashi","JPTHS",NULL,NULL,False,True,NULL,0
"TRTZX","TRABZON","TRTZX",NULL,NULL,False,True,NULL,31
"CATRAE","TRACADIE",NULL,NULL,NULL,False,True,NULL,0
"CATRC","TRACY","CATRC",NULL,NULL,False,True,NULL,3
"USTRAM","TRACY ARM",NULL,NULL,NULL,False,True,NULL,0
"NOTRNA","TRAENA",NULL,NULL,NULL,False,True,NULL,2
"IETRA","TRALEE","IETRA",NULL,NULL,False,True,NULL,0
"BRTRM","TRAMANDAI","BRTRM",NULL,NULL,False,True,NULL,16
"BRTRM","TRAMANDAI TERMINAL","BRTRM",NULL,NULL,False,True,NULL,2
"DKTRFI","TRANGISVAAG FAEROE ISLANDS",NULL,NULL,NULL,False,True,NULL,0
"GBTRA","TRANMERE","GBTRA",NULL,NULL,False,True,NULL,14
"NOTRY","TRANOY","NOTRY",NULL,NULL,False,True,NULL,0
"ITTPS","TRAPANI","ITTPS",NULL,NULL,False,True,NULL,48
"DETRV","TRAVEMUNDE","DETRV",NULL,NULL,False,True,NULL,9
"USTRCY","TRAVERSE CITY",NULL,NULL,NULL,False,True,NULL,0
"ITTREI","TREBISACCI",NULL,NULL,NULL,False,True,NULL,0
"FRTRE","TREGUIER","FRTRE",NULL,NULL,False,True,NULL,14
"SETRG","TRELLEBORG","SETRG",NULL,NULL,False,True,NULL,28
"CATTC","TRENTON (CA)","CATTC",NULL,NULL,False,True,NULL,0
"USTREN","TRENTON (MICHIGAN)",NULL,NULL,NULL,False,True,NULL,0
"USTREV","TRENTONV (NEW JERSEY)",NULL,NULL,NULL,False,True,NULL,0
"CATREY","TREPASSEY",NULL,NULL,NULL,False,True,NULL,0
"GBTSO","TRESCO IS.","GBTSO",NULL,NULL,False,True,NULL,0
"GBTRER","TREVOR",NULL,NULL,NULL,False,True,NULL,0
"AUSPB","TRIABUNNA","AUSPB",NULL,NULL,False,True,NULL,0
"AUTRB","TRIAL BAY","AUTRB",NULL,NULL,False,True,NULL,0
"ITTRS","TRIESTE","ITTRS",NULL,NULL,False,True,NULL,178
"LKTRR","TRINCOMALEE","LKTRR",NULL,NULL,False,True,NULL,24
"BOTDD","TRINIDAD","BOTDD",NULL,NULL,False,True,NULL,24
"CATRIY","TRINITY",NULL,NULL,NULL,False,True,NULL,0
"CATRB","TRINITY BAY","CATRB",NULL,NULL,False,True,NULL,0
"SDTRIT","TRINKITAT",NULL,NULL,NULL,False,True,NULL,0
NULL,"Tripoli",NULL,NULL,NULL,False,True,NULL,0
"LBKYE","TRIPOLI (LB)","LBKYE",NULL,NULL,False,True,NULL,20
"LBTIO","TRIPOLI (LEB)","LBTIO",NULL,NULL,False,True,NULL,7
"LYTIP","TRIPOLI (LIB)","LYTIP",NULL,NULL,False,True,NULL,0
"LYTIP","TRIPOLI (LY)","LYTIP",NULL,NULL,False,True,NULL,49
"IDTRIA","TRIPOLYTA",NULL,NULL,NULL,False,True,NULL,0
"GBTRDC","TRISTAN DA CUNHA",NULL,NULL,NULL,False,True,NULL,0
"GBTRIN","TRITON (UK)",NULL,NULL,NULL,False,True,NULL,0
"NNTRIS","TRITON IS.",NULL,NULL,NULL,False,True,NULL,0
"INTRIM","TRIVANDRUM",NULL,NULL,NULL,False,True,NULL,0
"PGLOSA","TROBRIAND IS.","PGLOS",NULL,NULL,False,True,NULL,0
"DKTROE","TROENSE",NULL,NULL,NULL,False,True,NULL,0
"HRTRO","TROGIR","HRTRO",NULL,NULL,False,True,NULL,1
"CATRR","TROIS RIVIERES","CATRR",NULL,NULL,False,True,NULL,9
"SETHN","TROLLHATTAN","SETHN",NULL,NULL,False,True,NULL,12
"SETRCL","TROLLHATTE CANAL",NULL,NULL,NULL,False,True,NULL,5
"BRTMT","TROMBETAS","BRTMT",NULL,NULL,False,True,NULL,42
"FRTROP","TROMPELOUP",NULL,NULL,NULL,False,True,NULL,0
"NOTOS","TROMSO","NOTOS",NULL,NULL,False,True,NULL,195
"NOTRD","TRONDHEIM","NOTRD",NULL,NULL,False,True,NULL,444
"GBTRON","TROON",NULL,NULL,NULL,False,True,NULL,0
"SETROA","TROSA",NULL,NULL,NULL,False,True,NULL,0
"AUTNIL","TROUGHTON ISLAND",NULL,NULL,NULL,False,True,NULL,0
"CATRRR","TROUT RIVER",NULL,NULL,NULL,False,True,NULL,0
"FRTJE","TROUVILLE","FRTJE",NULL,NULL,False,True,NULL,0
"FRTJE","TROUVILLE-SUR-MAR","FRTJE",NULL,NULL,False,True,NULL,0
"USTROY","TROY",NULL,NULL,NULL,False,True,NULL,0
"SETRUN","TRUBADUREN",NULL,NULL,NULL,False,True,NULL,84
"PETRU","TRUJILLO","PETRU",NULL,NULL,False,True,NULL,0
"GBTRU","TRURO","GBTRU",NULL,NULL,False,True,NULL,1
"NZTRYA","TRYPHENA",NULL,NULL,NULL,False,True,NULL,0
"PLTBZ","TRZEBIEZ","PLTBZ",NULL,NULL,False,True,NULL,0
"CNZHA","TSAMKONG","CNZHA",NULL,NULL,False,True,NULL,0
"GRTSI","TSINGELI","GRTSI",NULL,NULL,False,True,NULL,51
"CNTAO","TSINGTAO","CNTAO",NULL,NULL,False,True,NULL,0
"JPTSU","TSU","JPTSU",NULL,NULL,False,True,NULL,1
"JPTCH","TSUCHIURA","JPTCH",NULL,NULL,False,True,NULL,0
"CNTSWN","TSUEN WAN (HK)",NULL,NULL,NULL,False,True,NULL,0
NULL,"TSUGARU STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,0
"JPTYN","TSUIYAMA","JPTYN",NULL,NULL,False,True,NULL,0
"JPTMI","TSUKUMI","JPTMI",NULL,NULL,False,True,NULL,9
"JPTNI","TSUNEISHI","JPTNI",NULL,NULL,False,True,NULL,0
"JPTSK","TSURU.S.AKI","JPTSK",NULL,NULL,False,True,NULL,0
"JPTRG","TSURUGA","JPTRG",NULL,NULL,False,True,NULL,2
"JPTSK","TSURUSAKI","JPTSK",NULL,NULL,False,True,NULL,0
NULL,"TSUSHIMA STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,0
"IDTUAL","TUAL",NULL,NULL,NULL,False,True,NULL,0
"FRHAIS","TUAMOTU ARCH.","FRHAI",NULL,NULL,False,True,NULL,0
"SUTUA","TUAPSE","SUTUA",NULL,NULL,False,True,NULL,121
"SGTUAS","TUAS",NULL,NULL,NULL,False,True,NULL,0
"IDTAN","TUBAN","IDTBN",NULL,NULL,False,True,NULL,30
"IDTUMT","TUBAN MARINE TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"IDTUBG","TUBANG",NULL,NULL,NULL,False,True,NULL,1
"BRTUB","TUBARAO","BRTUB",NULL,NULL,False,True,NULL,77
"PHTUBY","TUBAY",NULL,NULL,NULL,False,True,NULL,0
"DKTUHN","TUBORG HAVN",NULL,NULL,NULL,False,True,NULL,0
"VETUCS","TUCACAS",NULL,NULL,NULL,False,True,NULL,0
"USTUCN","TUCKERTON",NULL,NULL,NULL,False,True,NULL,0
"BRTUCI","TUCURUI",NULL,NULL,NULL,False,True,NULL,0
"PGTFI","TUFI","PGTFI",NULL,NULL,False,True,NULL,0
"RUTUGR","TUGUR",NULL,NULL,NULL,False,True,NULL,0
"NZTUTL","TUI TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"CATUK","TUKTOYAKTUK","CATUK",NULL,NULL,False,True,NULL,0
"IDTLBM","TULANG BAWANG MUARA",NULL,NULL,NULL,False,True,NULL,0
"ROTCE","TULCEA","ROTCE",NULL,NULL,False,True,NULL,17
"MGTLE","TULEAR","MGTLE",NULL,NULL,False,True,NULL,12
"USTULA","TULSA",NULL,NULL,NULL,False,True,NULL,0
"COTCO","TUMACO","COTCO",NULL,NULL,False,True,NULL,36
"RUTUMY","TUMANY",NULL,NULL,NULL,False,True,NULL,0
"AUTUBY","TUMBY BAY",NULL,NULL,NULL,False,True,NULL,0
"MYTUM","TUMPAT","MYTUM",NULL,NULL,False,True,NULL,0
"INTUNA","TUNA","INTUN",NULL,NULL,False,True,NULL,0
"INTUNA","TUNA PORT","INTUN",NULL,NULL,False,True,NULL,0
"SETUN","TUNADAL","SETUN",NULL,NULL,False,True,NULL,28
"CUTUDZ","TUNAS DE ZAZA",NULL,NULL,NULL,False,True,NULL,0
"IRTUID","TUNB ISLAND",NULL,NULL,NULL,False,True,NULL,0
"THTUPT","TUNGPRONG PORT",NULL,NULL,NULL,False,True,NULL,0
"TNTUN","TUNIS","TNTUN",NULL,NULL,False,True,NULL,35
"FITUP","TUPAVUORI","FITUP",NULL,NULL,False,True,NULL,0
"COTRB","TURBO","COTRB",NULL,NULL,False,True,NULL,2
"VETUR","TURIAMO","VETUR",NULL,NULL,False,True,NULL,0
"TRTUIS","TURKELI IS.",NULL,NULL,NULL,False,True,NULL,0
"TR","TURKEY","TR",NULL,NULL,False,True,NULL,0
"TUSTR","TURKISH STRAIT",NULL,NULL,NULL,False,True,NULL,0
"TRSTR","TURKISH-STRAIT",NULL,NULL,NULL,False,True,NULL,0
"TMKRW","TURKMENBASHI","TMKRW",NULL,NULL,False,True,NULL,0
"TMKRW","TURKMENBASHY","TMKRW",NULL,NULL,False,True,NULL,0
"TCBLHL","TURKS AND CAICOS IS","TCBLH",NULL,NULL,False,True,NULL,0
"TCBLHL","TURKS AND CAICOS IS.","TCBLH",NULL,NULL,False,True,NULL,0
"FITKU","TURKU","FITKU",NULL,NULL,False,True,NULL,107
"AUTUIS","TURTLE IS.",NULL,NULL,NULL,False,True,NULL,0
"RUTURK","TURUKHANSK",NULL,NULL,NULL,False,True,NULL,0
"IETRK","TUSKAR ROCK","IETRK",NULL,NULL,False,True,NULL,0
"INTUT","TUTICORIN","INTUT",NULL,NULL,False,True,NULL,102
"BRTUT","TUTOIA","BRTUT",NULL,NULL,False,True,NULL,0
"TRTUT","TUTUNCIFILIK","TRTUT",NULL,NULL,False,True,NULL,0
"TRTUT","Tutunciftlik","TRTUT",NULL,NULL,False,True,NULL,0
"MXTUX","TUXPAN","MXTUX",NULL,NULL,False,True,NULL,135
"VNTYAN","TUY AN","VNTYA",NULL,NULL,False,True,NULL,0
"VNTBB","TUY HOA","VNTBB",NULL,NULL,False,True,NULL,3
"TRTUZ","Tuzla","TRTUZ",NULL,NULL,False,True,NULL,0
"NOTVE","TVEDESTRAND","NOTVE",NULL,NULL,False,True,NULL,0
"DKTVOI","TVOROYRI",NULL,NULL,NULL,False,True,NULL,0
"AUTWHS","TWEED HEADS",NULL,NULL,NULL,False,True,NULL,0
"NLHGL","TWENTE CANAL","NLHGL",NULL,NULL,False,True,NULL,0
"CATWI","TWILLINGATE","CATWI",NULL,NULL,False,True,NULL,0
"USTWHS","TWO HARBORS",NULL,NULL,NULL,False,True,NULL,0
"USTWHS","TWO HARBOURS","USTWH",NULL,NULL,False,True,NULL,0
"USTWMB","TWO MOON BAY",NULL,NULL,NULL,False,True,NULL,0
"USTWRS","TWO RIVERS",NULL,NULL,NULL,False,True,NULL,0
"DKTYB","TYBORON","DKTYB",NULL,NULL,False,True,NULL,0
"GBTYN","TYNE","GBTYN",NULL,NULL,False,True,NULL,21
"GBTYBT","TYNE BULK TERMINAL",NULL,NULL,NULL,False,True,NULL,101
"GBTYCT","TYNE CONTAINER TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"GBTYM","TYNE DISTRICT","GBTYM",NULL,NULL,False,True,NULL,0
"GBTYM","TYNEMOUTH","GBTYM",NULL,NULL,False,True,NULL,1
"USTYN","TYONEK","USTYN",NULL,NULL,False,True,NULL,0
"LBSUR","TYR","LBSUR",NULL,NULL,False,True,NULL,0
"DKTYR","TYRA II",NULL,NULL,NULL,False,True,NULL,2
"LBSUR","TYRE","LBSUR",NULL,NULL,False,True,NULL,0
"NOTSX","TYSSEDAL","NOTSX",NULL,NULL,False,True,NULL,239
"GBTYWN","TYWEN","GBTYW",NULL,NULL,False,True,NULL,0
"GBTYWN","TYWYN",NULL,NULL,NULL,False,True,NULL,0
"BGMIC","TZAREVO","BGMIC",NULL,NULL,False,True,NULL,0
"FRUAHA","UA HIKA",NULL,NULL,NULL,False,True,NULL,0
"BRUBAA","UBATUBA",NULL,NULL,NULL,False,True,NULL,0
"JPUBJ","UBE","JPUBJ",NULL,NULL,False,True,NULL,40
"PGUBUU","UBU",NULL,NULL,NULL,False,True,NULL,2
"UKCON","UC/CONT",NULL,NULL,NULL,False,True,NULL,0
"JPUCH","UCHIUMI","JPUCH",NULL,NULL,False,True,NULL,0
"JPUCR","UCHIURA","JPUCR",NULL,NULL,False,True,NULL,2
"JPUCHA","UCHIURA (ISHIKAWA)",NULL,NULL,NULL,False,True,NULL,0
"CAUCLT","UCLUELET",NULL,NULL,NULL,False,True,NULL,0
"IDUDTL","UDANG TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"DKUDBJ","UDBYHOJ",NULL,NULL,NULL,False,True,NULL,0
"SEUDD","UDDEVALLA","SEUDD",NULL,NULL,False,True,NULL,376
"JPUDO","UDONO","JPUDO",NULL,NULL,False,True,NULL,0
"DEUCK","UECKERMUNDE","DEUCK",NULL,NULL,False,True,NULL,55
"RUUELN","UELEN",NULL,NULL,NULL,False,True,NULL,0
"RUUELL","UELKAL",NULL,NULL,NULL,False,True,NULL,0
"USUGAK","UGASHIK",NULL,NULL,NULL,False,True,NULL,0
"NGUGBO","UGBORODO",NULL,NULL,NULL,False,True,NULL,0
"RUUGL","UGLEGORSK","RUUGL",NULL,NULL,False,True,NULL,0
"RUUGC","UGLICH","RUUGC",NULL,NULL,False,True,NULL,0
"GBUIG","UIG","GBUIG",NULL,NULL,False,True,NULL,0
"USUJAL","UJELANG ATOLL",NULL,NULL,NULL,False,True,NULL,0
"JPUJNA","UJINA","JPUJN",NULL,NULL,False,True,NULL,0
"IDUJBA","UJUNG BAKA",NULL,NULL,NULL,False,True,NULL,0
"IDUPG","UJUNG PANDANG","IDUPG",NULL,NULL,False,True,NULL,0
"UK/CONT","UK/CONT",NULL,NULL,NULL,False,True,NULL,0
"RUUKAA","UKA",NULL,NULL,NULL,False,True,NULL,0
"JPUKIA","UKISHIMA",NULL,NULL,NULL,False,True,NULL,0
"NGUKTL","UKPOKITI TERMINAL",NULL,NULL,NULL,False,True,NULL,2
"RUULYK","UL'YANOVSK",NULL,NULL,NULL,False,True,NULL,0
"KRULCN","ULCHIN",NULL,NULL,NULL,False,True,NULL,0
